Survived,SibSp,Parch,relatives,Age_Class,Fare_Per_Person,Pclass_Class1,Pclass_Class2,Pclass_Class3,Sex_female,Sex_male,Age_Adults,Age_Children,Age_Middle Age,Age_Retired,Age_Senior,Age_Teens,Age_Young Adults,Age_Youngsters,Fare_Extremely High,Fare_Extremely Low,Fare_High,Fare_Low,Fare_Very High,Fare_Very Low,Embarked_C,Embarked_Q,Embarked_S,travelled_alone_No,travelled_alone_Yes,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_U,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare
0,0.4327933656785018,0.7676298785983874,0.6792945838081278,1.010734269155454,-0.37546991931287843,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.4327933656785018,0.7676298785983874,0.6792945838081278,-1.4160321152753528,-0.20797474335771754,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,-0.47454519624983954,2.0089333664952354,0.6792945838081278,-1.386793966065343,0.4620059604629259,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3049824452949835,0.18284733387099114,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.22130424048519146,-0.34755405665368494,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.04587534522513315,-0.34755405665368494,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.04587534522513315,-0.34755405665368494,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.07107725161490572,0.18284733387099114,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.4804113405550418,-0.012563704743363196,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.1528887723852654,5.79393572836888,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.7435546834451293,0.18284733387099114,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.2738776120455413,-0.31963819399449145,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.9230198215254247,-0.34755405665368494,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.624735402565658,-0.34755405665368494,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.24650614687496403,-0.18005888069852408,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.04183910240489601,-0.31963819399449145,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.39673313574524977,-0.31963819399449145,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1.340131927606843,-0.4736736092984604,0.6792945838081278,0.22130424048519146,-0.31963819399449145,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.21726799766495433,-0.34755405665368494,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,4.491540342288931,1.9195639980971482,0.6598764786353373,-0.43130164463126536,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.12955355003492516,-0.34755405665368494,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.9230198215254247,-0.34755405665368494,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.7416879994056969,-0.2638064686761045,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,1.340131927606843,-0.4736736092984604,0.6792945838081278,-0.3342205945049932,-0.06839543006175015,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8312691310751584,0.18284733387099114,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.22130424048519146,-0.34755405665368494,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.4804113405550418,-0.31963819399449145,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.21726799766495433,-0.15214301803933059,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.10435164364515259,-0.18005888069852408,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.7435546834451293,0.21076319653018463,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.624735402565658,-0.34755405665368494,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.9230198215254247,-0.34755405665368494,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.42193504213502236,-0.2638064686761045,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.7435546834451293,0.4620059604629259,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.2738776120455413,0.18284733387099114,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8312691310751584,0.5736694110996998,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.5370209549356288,-0.31963819399449145,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,2.0089333664952354,0.6792945838081278,-1.3575558168553334,0.18284733387099114,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.8645435231054053,-0.12422715538013711,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.12955355003492516,0.18284733387099114,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.04587534522513315,-0.31963819399449145,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.8001642978257162,-0.31963819399449145,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.1861631644155122,-0.34755405665368494,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.3634587437150029,0.5457535484405064,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,2.238736535975862,-0.34755405665368494,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,2.0089333664952354,0.6792945838081278,0.7475909262653664,-0.48713336994965234,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.27978053890521093,-0.18005888069852408,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.4327933656785018,0.7676298785983874,0.6792945838081278,1.2738776120455413,-0.31963819399449145,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.07107725161490572,0.3782583724853455,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,2.4141654312359204,-0.5429650952680393,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.39673313574524977,-0.34755405665368494,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.4511731913450321,0.2386790591893781,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1.340131927606843,0.7676298785983874,1.299429290952638,-0.4804113405550418,-0.37546991931287843,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.9230198215254247,-0.34755405665368494,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.0066980263352168,0.6295011364180868,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.9755931930857746,-0.31963819399449145,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8605072802851681,0.18284733387099114,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.2738776120455413,-0.34755405665368494,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.7475909262653664,-0.34755405665368494,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.0944124739652459,0.2945107845077651,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.4327933656785018,2.0089333664952354,1.299429290952638,-0.5973639373950806,-0.2638064686761045,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7143165342351195,3.728161891588563,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0.4327933656785018,5.73284383018578,3.1598334123861687,1.5370209549356288,-0.43130164463126536,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.13358979285516231,-0.34755405665368494,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.5370209549356288,-0.34755405665368494,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.712449850195687,-0.34755405665368494,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.1861631644155122,-0.31963819399449145,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.4327933656785018,2.0089333664952354,1.299429290952638,-0.4804113405550418,-0.09631129272094363,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0.4327933656785018,0.7676298785983874,0.6792945838081278,1.098448716785483,-0.43130164463126536,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.39673313574524977,-0.31963819399449145,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1.340131927606843,0.7676298785983874,1.299429290952638,-1.6499373089554306,-0.29172233133529796,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3634587437150029,-0.2638064686761045,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.48444758337527893,-0.34755405665368494,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.6558402358151001,0.18284733387099114,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.12955355003492516,-0.40338578197207187,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.04183910240489601,-0.34755405665368494,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.04183910240489601,-0.09631129272094363,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.10031540082491544,0.350342509826152,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.4493065073055997,-0.20797474335771754,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.269841369225304,1.6065563294898586,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.39673313574524977,-0.34755405665368494,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.010734269155454,-0.34755405665368494,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.4552094341652692,0.2945107845077651,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,2.5895943264959786,-0.34755405665368494,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.9482217279151973,0.2945107845077651,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7143165342351195,-0.5429650952680393,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,2.2474704895351842,2.0089333664952354,2.5396987052416584,-1.0944124739652459,-0.43130164463126536,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.24650614687496403,-0.18005888069852408,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.9230198215254247,-0.34755405665368494,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.07107725161490572,-0.31963819399449145,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,5.73284383018578,2.5396987052416584,1.712449850195687,-0.37546991931287843,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.3615920596755706,-0.31963819399449145,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.12955355003492516,-0.34755405665368494,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.182126921595275,1.3832294282163107,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,2.2474704895351842,2.0089333664952354,2.5396987052416584,-1.70841360737545,-0.43130164463126536,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.8001642978257162,1.0203232136467955,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,1.340131927606843,0.7676298785983874,1.299429290952638,-1.8838425026355083,-0.43130164463126536,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.4804113405550418,0.5178376857813128,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.21726799766495433,-0.34755405665368494,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.24650614687496403,0.4340900978037324,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.3090186881152206,-0.34755405665368494,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.13358979285516231,-0.34755405665368494,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.22130424048519146,-0.34755405665368494,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,0.7676298785983874,0.059159876663617696,-0.8312691310751584,-0.23589060601691103,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.04183910240489601,-0.31963819399449145,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.568125788185071,-0.34755405665368494,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3049824452949835,-0.37546991931287843,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1.340131927606843,-0.4736736092984604,0.6792945838081278,-0.4804113405550418,0.1270156085526042,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.9230198215254247,-0.34755405665368494,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.9230198215254247,-0.40338578197207187,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
